actor,region,dmu,dea_score_filled,rc_viability_score,margin_score,asset_utilization_score,cost_burden_score,crisis_resilience_score,cluster_support_score,readiness_score,readiness_label,vote_ready,vote_high_risk,label_reason
Wholesaler,Tasikmalaya,13,0.10912190963341863,1.0,0.9807692307692307,0.9807692307692307,0.9711538461538461,1.0,1.0,0.7279288805823332,Recommended,3,1,low DEA efficiency
Wholesaler,Tasikmalaya,14,0.1077963726520603,1.0,0.9038461538461539,0.9038461538461539,0.8942307692307693,1.0,1.0,0.7083004502571566,Recommended,3,1,low DEA efficiency
Wholesaler,Tasikmalaya,15,0.028456178951228463,0.8389189189189189,0.49038461538461536,0.49038461538461536,0.4807692307692307,0.0,0.0,0.2989167913153062,Not Recommended,1,2,low DEA efficiency; high crisis sensitivity; weak cluster support
Wholesaler,Tasikmalaya,16,0.06539444741691935,1.0,0.8557692307692307,0.8557692307692307,0.8461538461538461,1.0,1.0,0.6835606419173835,Conditional,3,1,low DEA efficiency
Wholesaler,Tasikmalaya,17,0.07133939718209382,1.0,0.8653846153846154,0.8653846153846154,0.8557692307692308,1.0,1.0,0.687747973000782,Conditional,3,1,low DEA efficiency
Wholesaler,Tasikmalaya,18,0.08267195767195767,1.0,0.8942307692307693,0.8942307692307693,0.8846153846153846,1.0,1.0,0.6983592796092796,Conditional,3,1,low DEA efficiency
Wholesaler,Tasikmalaya,19,0.08888888888888893,1.0,0.9326923076923077,0.9326923076923077,0.9230769230769231,1.0,1.0,0.7098397435897436,Recommended,3,1,low DEA efficiency
Wholesaler,Tasikmalaya,20,0.10441780064613909,1.0,0.9423076923076923,0.9423076923076923,0.9326923076923077,1.0,1.0,0.7169022632707648,Recommended,3,1,low DEA efficiency
Wholesaler,Tasikmalaya,21,0.07592473960186967,1.0,0.9615384615384616,0.9615384615384616,0.9519230769230769,1.0,1.0,0.7131620372651762,Recommended,3,1,low DEA efficiency
Wholesaler,Tasikmalaya,22,0.04735584024924126,0.8200294550810012,0.4423076923076923,0.4423076923076923,0.4326923076923077,0.0,0.0,0.2887895661678957,Not Recommended,1,2,low DEA efficiency; high crisis sensitivity; weak cluster support
Wholesaler,Tasikmalaya,23,0.028027474300465594,0.5731343283582089,0.10576923076923077,0.10576923076923077,0.09615384615384615,0.0,0.0,0.14947741565408915,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Wholesaler,Tasikmalaya,24,0.03592178126660202,0.7772020725388606,0.33653846153846156,0.33653846153846156,0.32692307692307687,0.0,0.0,0.2503515642723681,Not Recommended,0,3,low DEA efficiency; weak margin health; high crisis sensitivity
Wholesaler,Tasikmalaya,25,0.04380571674690391,0.6799589191486348,0.21153846153846154,0.21153846153846154,0.20192307692307687,0.0,0.0,0.2020181142384135,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Wholesaler,Tasikmalaya,26,0.037382102599493906,0.5876443997990959,0.11538461538461539,0.11538461538461539,0.10576923076923073,0.0,0.0,0.1575896645858212,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Wholesaler,Tasikmalaya,27,0.007399539741547178,0.32459016393442625,0.057692307692307696,0.057692307692307696,0.04807692307692313,0.0,0.0,0.08156097163242632,Not Recommended,0,4,low DEA efficiency; weak R/C viability; weak margin health
Wholesaler,Tasikmalaya,28,0.015847740370033368,0.6545454545454545,0.17307692307692307,0.17307692307692307,0.16346153846153844,0.0,0.0,0.17893264378933169,Not Recommended,0,4,low DEA efficiency; weak margin health; high crisis sensitivity
Retail,Garut,1,0.4183880658198984,0.2962962962962963,0.0392156862745098,0.0392156862745098,0.02941176470588236,0.0,0.5,0.24457960057385625,Not Recommended,0,4,weak R/C viability; weak margin health; high crisis sensitivity
Retail,Garut,2,0.6796944912696925,0.4590163934426229,0.7107843137254902,0.7107843137254902,0.7009803921568627,0.0,0.5,0.523407704500805,Conditional,1,2,high crisis sensitivity
Retail,Garut,3,0.6796944912696925,0.4590163934426229,0.7107843137254902,0.7107843137254902,0.7009803921568627,0.0,0.5,0.523407704500805,Conditional,1,2,high crisis sensitivity
Retail,Garut,4,0.7385936078635569,0.40506329113924056,0.5,0.5,0.4901960784313726,0.0,0.5,0.47759074058691514,Conditional,0,2,high crisis sensitivity
Retail,Garut,5,0.609231744965817,0.45807770961145194,0.6911764705882353,0.6911764705882353,0.6813725490196079,0.0,0.5,0.4971791830590943,Conditional,1,2,high crisis sensitivity
Retail,Garut,6,0.683546025816106,0.41739130434782606,0.5784313725490197,0.5784313725490197,0.5686274509803921,0.0,0.5,0.48314991175165195,Conditional,0,2,high crisis sensitivity
Retail,Garut,7,0.8811311536923221,0.8540925266903912,1.0,1.0,0.9901960784313726,0.0,0.5,0.7351578514457748,Recommended,3,1,high crisis sensitivity
Retail,Garut,8,0.7758733326206512,0.6086956521739131,0.9264705882352942,0.9264705882352942,0.9166666666666666,0.0,0.5,0.6361187772798016,Conditional,1,2,high crisis sensitivity
Retail,Garut,9,0.6653946884553206,0.5223068552774756,0.8333333333333334,0.8333333333333334,0.8235294117647058,0.0,0.5,0.5624131109254247,Conditional,1,2,high crisis sensitivity
Retail,Garut,10,0.6698872257367143,0.450281425891182,0.6568627450980392,0.6568627450980392,0.6470588235294117,0.0,0.5,0.5052381391737605,Conditional,1,2,high crisis sensitivity
Retail,Garut,11,0.7758733326206512,0.6086956521739131,0.9264705882352942,0.9264705882352942,0.9166666666666666,0.0,0.5,0.6361187772798016,Conditional,1,2,high crisis sensitivity
Retail,Garut,12,0.6266383662505545,0.5260273972602739,0.8529411764705882,0.8529411764705882,0.8431372549019608,0.0,0.5,0.5564322834448682,Conditional,1,2,high crisis sensitivity
Retail,Garut,13,0.7980411421240982,0.6260869565217392,0.9411764705882353,0.9411764705882353,0.9313725490196079,0.0,0.5,0.6499238515886362,Conditional,1,2,high crisis sensitivity
Retail,Garut,14,0.9382815122248083,0.8135593220338982,0.9803921568627451,0.9803921568627451,0.9705882352941176,0.0,0.5,0.7392943572899083,Recommended,3,1,high crisis sensitivity
Retail,Garut,15,0.7271658566018242,0.40438079191238413,0.49019607843137253,0.49019607843137253,0.48039215686274506,0.0,0.5,0.4715749349708672,Conditional,0,2,high crisis sensitivity
Retail,Garut,16,0.7095025769976484,0.4426877470355731,0.6274509803921569,0.6274509803921569,0.6176470588235294,0.0,0.5,0.5082510676044484,Conditional,1,2,high crisis sensitivity
Retail,Garut,17,0.8572020986491061,0.43784206411258797,0.6176470588235294,0.6176470588235294,0.607843137254902,0.0,0.5,0.5491408071231318,Conditional,2,2,high crisis sensitivity
Retail,Garut,18,0.609231744965817,0.45807770961145194,0.6911764705882353,0.6911764705882353,0.6813725490196079,0.0,0.5,0.4971791830590943,Conditional,1,2,high crisis sensitivity
Retail,Garut,19,0.8986511290577391,0.6083650190114068,0.9117647058823529,0.9117647058823529,0.9019607843137255,0.0,0.5,0.6692095189901913,Conditional,2,2,high crisis sensitivity
Retail,Garut,20,0.6485370188345793,0.5185185185185185,0.8235294117647058,0.8235294117647058,0.8137254901960784,0.0,0.5,0.554147162295254,Conditional,1,2,high crisis sensitivity
Retail,Garut,21,0.5597323476224657,0.3639120545868082,0.20588235294117646,0.20588235294117646,0.196078431372549,0.0,0.5,0.34217270343939543,Not Recommended,0,3,weak R/C viability; weak margin health; high crisis sensitivity
Retail,Garut,22,0.6713727550316838,0.43636363636363634,0.5980392156862745,0.5980392156862745,0.5882352941176471,0.0,0.5,0.4881943577038011,Conditional,0,2,high crisis sensitivity
Retail,Garut,23,0.7832979578131932,0.4735729386892178,0.7941176470588235,0.7941176470588235,0.7843137254901961,0.0,0.5,0.5782333868465075,Conditional,1,2,high crisis sensitivity
Retail,Indramayu,1,0.44901062310191275,0.34782608695652173,0.16176470588235295,0.16176470588235295,0.1519607843137255,0.0,0.5,0.2947095807924664,Not Recommended,0,4,weak R/C viability; weak margin health; high crisis sensitivity
Retail,Indramayu,2,0.3729297933718497,0.36226415094339626,0.19607843137254902,0.19607843137254902,0.18627450980392157,0.0,0.5,0.2833513760433714,Not Recommended,0,4,low DEA efficiency; weak R/C viability; weak margin health
Retail,Indramayu,3,0.7310780939589803,0.469601677148847,0.7843137254901961,0.7843137254901961,0.7745098039215687,0.0,0.5,0.5593221949900125,Conditional,1,2,high crisis sensitivity
Retail,Indramayu,4,0.4972942684779993,0.3418803418803419,0.13725490196078433,0.13725490196078433,0.12745098039215685,0.0,0.5,0.30187807440966424,Not Recommended,0,4,weak R/C viability; weak margin health; high crisis sensitivity
Retail,Indramayu,5,0.7310314571834025,0.5223880597014926,0.8431372549019608,0.8431372549019608,0.8333333333333334,0.0,0.5,0.5845713628208096,Conditional,1,2,high crisis sensitivity
Retail,Indramayu,6,0.5828718485032899,0.3937653814602133,0.3627450980392157,0.3627450980392157,0.3529411764705882,0.0,0.5,0.39430090535283346,Not Recommended,0,2,weak R/C viability; weak margin health; high crisis sensitivity
Retail,Indramayu,7,0.6024925407881546,0.3802281368821293,0.22549019607843138,0.22549019607843138,0.21568627450980393,0.0,0.5,0.3631659386324801,Not Recommended,0,3,weak R/C viability; weak margin health; high crisis sensitivity
Retail,Indramayu,8,0.29898116629202476,0.15106555165902347,0.00980392156862745,0.00980392156862745,0.0,0.0,0.5,0.17235844061156896,Not Recommended,0,4,low DEA efficiency; weak R/C viability; weak margin health
Retail,Indramayu,9,0.5677072552115482,0.34658385093167704,0.14705882352941177,0.14705882352941177,0.13725490196078427,0.0,0.5,0.32639365263215275,Not Recommended,0,3,weak R/C viability; weak margin health; high crisis sensitivity
Retail,Indramayu,10,0.48572654041940827,0.3281378178835111,0.09803921568627451,0.09803921568627451,0.08823529411764708,0.0,0.5,0.2858553296240933,Not Recommended,0,4,weak R/C viability; weak margin health; high crisis sensitivity
Retail,Indramayu,11,0.4326354999549613,0.3764705882352941,0.21568627450980393,0.21568627450980393,0.20588235294117652,0.0,0.5,0.30900633626099816,Not Recommended,0,4,weak R/C viability; weak margin health; high crisis sensitivity
Retail,Indramayu,12,0.49561669071909936,0.35920461834509304,0.18627450980392157,0.18627450980392157,0.17647058823529416,0.0,0.5,0.3170945583357288,Not Recommended,0,4,weak R/C viability; weak margin health; high crisis sensitivity
Retail,Indramayu,13,0.7296084473139682,0.411722659042173,0.5686274509803921,0.5686274509803921,0.5588235294117647,0.0,0.5,0.4933839287477231,Conditional,0,2,high crisis sensitivity
Retail,Indramayu,14,0.4831161435024564,0.46829268292682924,0.7745098039215687,0.7745098039215687,0.7647058823529411,0.0,0.5,0.4822208306164949,Conditional,1,3,high crisis sensitivity
Retail,Indramayu,15,0.6800171565871715,0.4593929450369155,0.7254901960784313,0.7254901960784313,0.7156862745098039,0.0,0.5,0.5272562850031425,Conditional,1,2,high crisis sensitivity
Retail,Indramayu,16,0.5787052076381054,0.38095238095238093,0.23529411764705882,0.23529411764705882,0.22549019607843135,0.0,0.5,0.35862556789367256,Not Recommended,0,3,weak R/C viability; weak margin health; high crisis sensitivity
Retail,Karawang,1,0.5456975772765245,0.2980392156862745,0.049019607843137254,0.049019607843137254,0.039215686274509776,0.0,0.5,0.28557201828099654,Not Recommended,0,3,weak R/C viability; weak margin health; high crisis sensitivity
Retail,Karawang,2,0.5544955737127671,0.33361134278565474,0.11764705882352941,0.11764705882352941,0.10784313725490191,0.0,0.5,0.3124827053768435,Not Recommended,0,3,weak R/C viability; weak margin health; high crisis sensitivity
Retail,Karawang,3,0.5828718485032899,0.3937653814602133,0.3627450980392157,0.3627450980392157,0.3529411764705882,0.0,0.5,0.39430090535283346,Not Recommended,0,2,weak R/C viability; weak margin health; high crisis sensitivity
Retail,Karawang,4,0.5295178647427192,0.40336134453781514,0.4803921568627451,0.4803921568627451,0.47058823529411764,0.0,0.5,0.409625667546065,Conditional,0,2,high crisis sensitivity
Retail,Karawang,5,0.6653946884553206,0.40033361134278567,0.45098039215686275,0.45098039215686275,0.4411764705882353,0.0,0.5,0.44243022684436895,Conditional,0,2,high crisis sensitivity
Retail,Karawang,6,0.5953064479380269,0.5363128491620112,0.8725490196078431,0.8725490196078431,0.8627450980392157,0.0,0.5,0.5539917591157711,Conditional,1,2,high crisis sensitivity
Retail,Karawang,7,0.5953064479380269,0.4085106382978723,0.5245098039215687,0.5245098039215687,0.5147058823529411,0.0,0.5,0.4414215130213746,Conditional,0,2,high crisis sensitivity
Retail,Karawang,8,0.5185596236393961,0.387409200968523,0.28921568627450983,0.28921568627450983,0.27941176470588236,0.0,0.5,0.3553536488541509,Not Recommended,0,3,weak R/C viability; weak margin health; high crisis sensitivity
Retail,Karawang,9,0.46760717847174343,0.3389830508474576,0.12745098039215685,0.12745098039215685,0.11764705882352944,0.0,0.5,0.2899415088090537,Not Recommended,0,4,weak R/C viability; weak margin health; high crisis sensitivity
Retail,Karawang,10,0.5178378983455347,0.3308519437551696,0.10784313725490197,0.10784313725490197,0.0980392156862745,0.0,0.5,0.29848254256841983,Not Recommended,0,3,weak R/C viability; weak margin health; high crisis sensitivity
Retail,Karawang,11,0.5828718485032899,0.3937653814602133,0.3627450980392157,0.3627450980392157,0.3529411764705882,0.0,0.5,0.39430090535283346,Not Recommended,0,2,weak R/C viability; weak margin health; high crisis sensitivity
Retail,Karawang,12,0.5293751760160302,0.44859813084112143,0.6470588235294118,0.6470588235294118,0.6372549019607843,0.0,0.5,0.4602968848553863,Conditional,1,2,high crisis sensitivity
Retail,Karawang,13,0.5828718485032899,0.3937653814602133,0.3627450980392157,0.3627450980392157,0.3529411764705882,0.0,0.5,0.39430090535283346,Not Recommended,0,2,weak R/C viability; weak margin health; high crisis sensitivity
Retail,Karawang,14,0.6214054780146417,0.3970223325062035,0.4019607843137255,0.4019607843137255,0.3921568627450981,0.0,0.5,0.4163163059840646,Conditional,0,2,weak R/C viability; high crisis sensitivity
Retail,Karawang,15,0.8448057444721289,0.41060735671514115,0.5588235294117647,0.5588235294117647,0.5490196078431373,0.0,0.5,0.5252690770376081,Conditional,1,2,high crisis sensitivity
Retail,Karawang,16,0.7229910489457856,0.45627376425855515,0.6764705882352942,0.6764705882352942,0.6666666666666667,0.0,0.5,0.5272697145942702,Conditional,1,2,high crisis sensitivity
Retail,Subang,1,0.6122872133207901,0.5563282336578581,0.8921568627450981,0.8921568627450981,0.8823529411764706,0.0,0.5,0.5679910264140832,Conditional,1,2,high crisis sensitivity
Retail,Subang,2,0.5351725177605667,0.3493449781659389,0.17647058823529413,0.17647058823529413,0.16666666666666663,0.0,0.5,0.3245383980201813,Not Recommended,0,3,weak R/C viability; weak margin health; high crisis sensitivity
Retail,Subang,3,0.8391617734833614,0.796812749003984,0.9705882352941176,0.9705882352941176,0.9607843137254902,0.0,0.5,0.7037581406693346,Recommended,2,2,high crisis sensitivity
Retail,Subang,4,0.6354077361767363,0.6495263870094723,0.9509803921568627,0.9509803921568627,0.9411764705882353,0.0,0.5,0.6082726962941312,Conditional,1,2,high crisis sensitivity
Retail,Subang,5,0.684785024468589,0.401673640167364,0.47058823529411764,0.47058823529411764,0.4607843137254902,0.0,0.5,0.4534172941975789,Conditional,0,2,high crisis sensitivity
Retail,Subang,6,0.7281361297981794,0.4615384615384615,0.7352941176470589,0.7352941176470589,0.7254901960784313,0.0,0.5,0.5445720606589108,Conditional,1,2,high crisis sensitivity
Retail,Subang,7,0.6653946884553206,0.40033361134278567,0.45098039215686275,0.45098039215686275,0.4411764705882353,0.0,0.5,0.44243022684436895,Conditional,0,2,high crisis sensitivity
Retail,Subang,8,0.5696216881800883,0.34782608695652173,0.16176470588235295,0.16176470588235295,0.1519607843137255,0.0,0.5,0.33089290031591906,Not Recommended,0,3,weak R/C viability; weak margin health; high crisis sensitivity
Retail,Subang,9,0.7189165184057265,0.7619047619047619,0.9607843137254902,0.9607843137254902,0.9509803921568627,0.0,0.5,0.6582519863340429,Conditional,1,2,high crisis sensitivity
Retail,Subang,10,0.5056396783165573,0.463768115942029,0.7450980392156863,0.7450980392156863,0.7352941176470589,0.0,0.5,0.48072003648729456,Conditional,1,2,high crisis sensitivity
Retail,Subang,11,0.6653946884553206,0.40033361134278567,0.45098039215686275,0.45098039215686275,0.4411764705882353,0.0,0.5,0.44243022684436895,Conditional,0,2,high crisis sensitivity
Retail,Subang,12,1.0,0.8184615384615384,0.9901960784313726,0.9901960784313726,0.9803921568627451,0.0,0.5,0.7612413273001508,Recommended,3,1,high crisis sensitivity
Retail,Subang,13,0.7762938031978741,0.4670558798999166,0.7647058823529411,0.7647058823529411,0.7549019607843137,0.0,0.5,0.5674757875275809,Conditional,1,2,high crisis sensitivity
Retail,Subang,14,0.854506863068938,0.5501432664756447,0.8823529411764706,0.8823529411764706,0.8725490196078431,0.0,0.5,0.636968947509928,Conditional,2,2,high crisis sensitivity
Retail,Subang,15,0.8202323991797674,0.6007509386733416,0.9019607843137255,0.9019607843137255,0.892156862745098,0.0,0.5,0.64171010356703,Conditional,2,2,high crisis sensitivity
Retail,Subang,16,0.7552907643965737,0.43636363636363634,0.5980392156862745,0.5980392156862745,0.5882352941176471,0.0,0.5,0.5133697605132681,Conditional,0,2,high crisis sensitivity
Retail,Subang,17,0.5365318252616382,0.32,0.08823529411764706,0.08823529411764706,0.07843137254901966,0.0,0.5,0.29701837110790325,Not Recommended,0,3,weak R/C viability; weak margin health; high crisis sensitivity
Retail,Subang,18,0.5060999428584341,0.3096774193548387,0.0784313725490196,0.0784313725490196,0.06862745098039214,0.0,0.5,0.2833733098657529,Not Recommended,0,3,weak R/C viability; weak margin health; high crisis sensitivity
Retail,Subang,19,0.42922546020931057,0.256,0.0196078431372549,0.0196078431372549,0.009803921568627416,0.0,0.5,0.2348695988471069,Not Recommended,0,4,weak R/C viability; weak margin health; high crisis sensitivity
Retail,Tasikmalaya,1,0.5953064479380269,0.4085106382978723,0.5245098039215687,0.5245098039215687,0.5147058823529411,0.0,0.5,0.4414215130213746,Conditional,0,2,high crisis sensitivity
Retail,Tasikmalaya,2,0.507363449947182,0.3039898670044332,0.06862745098039216,0.06862745098039216,0.05882352941176472,0.0,0.5,0.28016387113013924,Not Recommended,0,3,weak R/C viability; weak margin health; high crisis sensitivity
Retail,Tasikmalaya,3,0.5874734683598949,0.3991683991683992,0.4166666666666667,0.4166666666666667,0.4068627450980392,0.0,0.5,0.41024238700831495,Conditional,0,2,weak R/C viability; high crisis sensitivity
Retail,Tasikmalaya,4,0.5089759080581098,0.30150753768844224,0.058823529411764705,0.058823529411764705,0.0490196078431373,0.0,0.5,0.27770016230806255,Not Recommended,0,3,weak R/C viability; weak margin health; high crisis sensitivity
Retail,Tasikmalaya,5,0.5185596236393961,0.387409200968523,0.28921568627450983,0.28921568627450983,0.27941176470588236,0.0,0.5,0.3553536488541509,Not Recommended,0,3,weak R/C viability; weak margin health; high crisis sensitivity
Retail,Tasikmalaya,6,0.4728287334991642,0.3994236311239193,0.43137254901960786,0.43137254901960786,0.42156862745098034,0.0,0.5,0.3795764835294351,Not Recommended,0,3,weak R/C viability; high crisis sensitivity
Retail,Tasikmalaya,7,0.5488381511413891,0.39056143205858423,0.31862745098039214,0.31862745098039214,0.3088235294117647,0.0,0.5,0.37242059449923165,Not Recommended,0,2,weak R/C viability; weak margin health; high crisis sensitivity
Retail,Tasikmalaya,8,0.5828718485032899,0.3937653814602133,0.3627450980392157,0.3627450980392157,0.3529411764705882,0.0,0.5,0.39430090535283346,Not Recommended,0,2,weak R/C viability; weak margin health; high crisis sensitivity
Retail,Tasikmalaya,9,0.6549680863490993,0.43636363636363634,0.5980392156862745,0.5980392156862745,0.5882352941176471,0.0,0.5,0.4832729570990257,Conditional,0,2,high crisis sensitivity
Retail,Tasikmalaya,10,0.5874734683598949,0.3991683991683992,0.4166666666666667,0.4166666666666667,0.4068627450980392,0.0,0.5,0.41024238700831495,Conditional,0,2,weak R/C viability; high crisis sensitivity
Retail,Tasikmalaya,11,0.6107795293481808,0.40990606319385137,0.5392156862745098,0.5392156862745098,0.5294117647058824,0.0,0.5,0.45001899301185194,Conditional,0,2,high crisis sensitivity
Retail,Tasikmalaya,12,0.5828718485032899,0.3937653814602133,0.3627450980392157,0.3627450980392157,0.3529411764705882,0.0,0.5,0.39430090535283346,Not Recommended,0,2,weak R/C viability; weak margin health; high crisis sensitivity
Retail,Tasikmalaya,13,0.5967531221735992,0.41025641025641024,0.5490196078431373,0.5490196078431373,0.5392156862745099,0.0,0.5,0.4483321206641461,Conditional,0,2,high crisis sensitivity
Retail,Tasikmalaya,14,0.7210274088657007,0.5303867403314917,0.8627450980392157,0.8627450980392157,0.8529411764705882,0.0,0.5,0.5880718452358126,Conditional,1,2,high crisis sensitivity
Retail,Tasikmalaya,15,0.5185596236393961,0.387409200968523,0.28921568627450983,0.28921568627450983,0.27941176470588236,0.0,0.5,0.3553536488541509,Not Recommended,0,3,weak R/C viability; weak margin health; high crisis sensitivity
Retail,Tasikmalaya,16,0.46702911710619255,0.3812549642573471,0.24509803921568626,0.24509803921568626,0.23529411764705888,0.0,0.5,0.32763423778724876,Not Recommended,0,4,weak R/C viability; weak margin health; high crisis sensitivity
Retail,Tasikmalaya,17,0.6713982495541655,0.4059196617336152,0.5098039215686274,0.5098039215686274,0.5,0.0,0.5,0.46005438760512957,Conditional,0,2,high crisis sensitivity
Retail,Tasikmalaya,18,0.507363449947182,0.38616251005631536,0.2647058823529412,0.2647058823529412,0.2549019607843137,0.0,0.5,0.34561800758365296,Not Recommended,0,3,weak R/C viability; weak margin health; high crisis sensitivity
Retail,Tasikmalaya,19,0.4435964589702137,0.39056143205858423,0.31862745098039214,0.31862745098039214,0.3088235294117647,0.0,0.5,0.340848086847879,Not Recommended,0,3,weak R/C viability; weak margin health; high crisis sensitivity
Retail,Tasikmalaya,20,0.5185596236393961,0.387409200968523,0.28921568627450983,0.28921568627450983,0.27941176470588236,0.0,0.5,0.3553536488541509,Not Recommended,0,3,weak R/C viability; weak margin health; high crisis sensitivity
Retail,Tasikmalaya,21,0.6304593318984236,0.4528301886792453,0.6666666666666666,0.6666666666666666,0.6568627450980392,0.0,0.5,0.4963705039720428,Conditional,1,2,high crisis sensitivity
Retail,Tasikmalaya,22,0.5828718485032899,0.3937653814602133,0.3627450980392157,0.3627450980392157,0.3529411764705882,0.0,0.5,0.39430090535283346,Not Recommended,0,2,weak R/C viability; weak margin health; high crisis sensitivity
Retail,Tasikmalaya,23,0.5479808307379326,0.44733915806195396,0.6372549019607843,0.6372549019607843,0.6274509803921569,0.0,0.5,0.46317580632396665,Conditional,1,2,high crisis sensitivity
Retail,Tasikmalaya,24,0.729115760870513,0.4658395368072788,0.7549019607843137,0.7549019607843137,0.7450980392156863,0.0,0.5,0.5506281258186881,Conditional,1,2,high crisis sensitivity
Retail,Tasikmalaya,25,0.4248051201633665,0.27586206896551724,0.029411764705882353,0.029411764705882353,0.019607843137254943,0.0,0.5,0.23996689101858398,Not Recommended,0,4,weak R/C viability; weak margin health; high crisis sensitivity
Retail,Tasikmalaya,26,0.5466153511995262,0.4931506849315069,0.8137254901960784,0.8137254901960784,0.803921568627451,0.0,0.5,0.5160461148951788,Conditional,1,2,high crisis sensitivity
Retail,Tasikmalaya,27,0.46736985206871257,0.48484848484848486,0.803921568627451,0.803921568627451,0.7941176470588236,0.0,0.5,0.4881610447471735,Conditional,1,3,high crisis sensitivity
Retail,Tasikmalaya,28,0.44022858997586284,0.3813155386081983,0.2549019607843137,0.2549019607843137,0.2450980392156863,0.0,0.5,0.3220571749104769,Not Recommended,0,4,weak R/C viability; weak margin health; high crisis sensitivity
